pin_id,article_slug,article_title,quality_status,ok,reasons,quality_rule_key,quality_rule_label,quality_score,source_signature,quality_source_key,quality_source_type,quality_source_url,image_file,image_url,width,height
front-yard-rose-garden-ideas-a,front-yard-rose-garden-ideas,Front Yard Rose Garden Ideas That Feel Refined,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1722563897408-9713f46ff3c0,photo 1722563897408 9713f46ff3c0,unsplash-expanded-search,https://images.unsplash.com/photo-1722563897408-9713f46ff3c0,front-yard-rose-garden-ideas-pin-a-1vygq.jpg,https://frontyardaura.com/pins/front-yard-rose-garden-ideas-pin-a-1vygq.jpg,1000,1500
front-yard-rose-garden-ideas-b,front-yard-rose-garden-ideas,Front Yard Rose Garden Ideas That Feel Refined,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1769341095820-c6deb65671bd,photo 1769341095820 c6deb65671bd,unsplash-expanded-search,https://images.unsplash.com/photo-1769341095820-c6deb65671bd,front-yard-rose-garden-ideas-pin-b-1v4hx.jpg,https://frontyardaura.com/pins/front-yard-rose-garden-ideas-pin-b-1v4hx.jpg,1000,1500
front-yard-rose-garden-ideas-c,front-yard-rose-garden-ideas,Front Yard Rose Garden Ideas That Feel Refined,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1664096556108-4f9d45d1541c,photo 1664096556108 4f9d45d1541c,unsplash-expanded-search,https://images.unsplash.com/photo-1664096556108-4f9d45d1541c,front-yard-rose-garden-ideas-pin-c-1vehj.jpg,https://frontyardaura.com/pins/front-yard-rose-garden-ideas-pin-c-1vehj.jpg,1000,1500
front-yard-salvia-and-grass-bed-ideas-a,front-yard-salvia-and-grass-bed-ideas,Front Yard Salvia and Grass Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1655265986851-35de95641d67,photo 1655265986851 35de95641d67,unsplash-expanded-search,https://images.unsplash.com/photo-1655265986851-35de95641d67,front-yard-salvia-and-grass-bed-ideas-pin-a-1xwww.jpg,https://frontyardaura.com/pins/front-yard-salvia-and-grass-bed-ideas-pin-a-1xwww.jpg,1000,1500
front-yard-salvia-and-grass-bed-ideas-b,front-yard-salvia-and-grass-bed-ideas,Front Yard Salvia and Grass Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1584501356711-62678654bfc0,photo 1584501356711 62678654bfc0,unsplash-expanded-search,https://images.unsplash.com/photo-1584501356711-62678654bfc0,front-yard-salvia-and-grass-bed-ideas-pin-b-1y6wh.jpg,https://frontyardaura.com/pins/front-yard-salvia-and-grass-bed-ideas-pin-b-1y6wh.jpg,1000,1500
front-yard-salvia-and-grass-bed-ideas-c,front-yard-salvia-and-grass-bed-ideas,Front Yard Salvia and Grass Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1719328473051-3bea976b70e8,photo 1719328473051 3bea976b70e8,unsplash-expanded-search,https://images.unsplash.com/photo-1719328473051-3bea976b70e8,front-yard-salvia-and-grass-bed-ideas-pin-c-1ygw3.jpg,https://frontyardaura.com/pins/front-yard-salvia-and-grass-bed-ideas-pin-c-1ygw3.jpg,1000,1500
front-yard-seasonal-refresh-ideas-for-spring-and-fall-a,front-yard-seasonal-refresh-ideas-for-spring-and-fall,Front Yard Seasonal Refresh Ideas for Spring and Fall,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1747297650176-7476d562ab59,photo 1747297650176 7476d562ab59,unsplash-expanded-search,https://images.unsplash.com/photo-1747297650176-7476d562ab59,front-yard-seasonal-refresh-ideas-for-spring-and-fall-pin-a-1xsmn.jpg,https://frontyardaura.com/pins/front-yard-seasonal-refresh-ideas-for-spring-and-fall-pin-a-1xsmn.jpg,1000,1500
front-yard-seasonal-refresh-ideas-for-spring-and-fall-b,front-yard-seasonal-refresh-ideas-for-spring-and-fall,Front Yard Seasonal Refresh Ideas for Spring and Fall,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1690540140180-e9fd1b3c0dfc,photo 1690540140180 e9fd1b3c0dfc,unsplash-expanded-search,https://images.unsplash.com/photo-1690540140180-e9fd1b3c0dfc,front-yard-seasonal-refresh-ideas-for-spring-and-fall-pin-b-1xin1.jpg,https://frontyardaura.com/pins/front-yard-seasonal-refresh-ideas-for-spring-and-fall-pin-b-1xin1.jpg,1000,1500
front-yard-seasonal-refresh-ideas-for-spring-and-fall-c,front-yard-seasonal-refresh-ideas-for-spring-and-fall,Front Yard Seasonal Refresh Ideas for Spring and Fall,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1674439548722-86dad12fac29,photo 1674439548722 86dad12fac29,unsplash-expanded-search,https://images.unsplash.com/photo-1674439548722-86dad12fac29,front-yard-seasonal-refresh-ideas-for-spring-and-fall-pin-c-1x8ng.jpg,https://frontyardaura.com/pins/front-yard-seasonal-refresh-ideas-for-spring-and-fall-pin-c-1x8ng.jpg,1000,1500
front-yard-shade-flower-bed-ideas-a,front-yard-shade-flower-bed-ideas,Front Yard Shade Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1745946926064-c01c38821ff3,photo 1745946926064 c01c38821ff3,unsplash-expanded-search,https://images.unsplash.com/photo-1745946926064-c01c38821ff3,front-yard-shade-flower-bed-ideas-pin-a-6n1qi.jpg,https://frontyardaura.com/pins/front-yard-shade-flower-bed-ideas-pin-a-6n1qi.jpg,1000,1500
front-yard-shade-flower-bed-ideas-b,front-yard-shade-flower-bed-ideas,Front Yard Shade Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1519262568-910be69850cb,photo 1519262568 910be69850cb,unsplash-expanded-search,https://images.unsplash.com/photo-1519262568-910be69850cb,front-yard-shade-flower-bed-ideas-pin-b-6x1c7.jpg,https://frontyardaura.com/pins/front-yard-shade-flower-bed-ideas-pin-b-6x1c7.jpg,1000,1500
front-yard-shade-flower-bed-ideas-c,front-yard-shade-flower-bed-ideas,Front Yard Shade Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1719845817268-d300799ca71a,photo 1719845817268 d300799ca71a,unsplash-expanded-search,https://images.unsplash.com/photo-1719845817268-d300799ca71a,front-yard-shade-flower-bed-ideas-pin-c-770xw.jpg,https://frontyardaura.com/pins/front-yard-shade-flower-bed-ideas-pin-c-770xw.jpg,1000,1500
front-yard-shade-landscaping-ideas-a,front-yard-shade-landscaping-ideas,"Front Yard Shade Landscaping Ideas for Cooler, Softer Curb Appeal",approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1684436504505-0370d787047f,photo 1684436504505 0370d787047f,unsplash-expanded-search,https://images.unsplash.com/photo-1684436504505-0370d787047f,front-yard-shade-landscaping-ideas-pin-a-6zf68.jpg,https://frontyardaura.com/pins/front-yard-shade-landscaping-ideas-pin-a-6zf68.jpg,1000,1500
front-yard-shade-landscaping-ideas-b,front-yard-shade-landscaping-ideas,"Front Yard Shade Landscaping Ideas for Cooler, Softer Curb Appeal",approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1673362313440-d9bdc0120d40,photo 1673362313440 d9bdc0120d40,unsplash-expanded-search,https://images.unsplash.com/photo-1673362313440-d9bdc0120d40,front-yard-shade-landscaping-ideas-pin-b-7tdza.jpg,https://frontyardaura.com/pins/front-yard-shade-landscaping-ideas-pin-b-7tdza.jpg,1000,1500
front-yard-shade-landscaping-ideas-c,front-yard-shade-landscaping-ideas,"Front Yard Shade Landscaping Ideas for Cooler, Softer Curb Appeal",approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1758647224505-36bbbe384b99,photo 1758647224505 36bbbe384b99,unsplash-expanded-search,https://images.unsplash.com/photo-1758647224505-36bbbe384b99,front-yard-shade-landscaping-ideas-pin-c-7jedl.jpg,https://frontyardaura.com/pins/front-yard-shade-landscaping-ideas-pin-c-7jedl.jpg,1000,1500
front-yard-side-yard-transition-landscaping-a,front-yard-side-yard-transition-landscaping,Front Yard to Side Yard Transition Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1634948441584-6394400ca593,photo 1634948441584 6394400ca593,unsplash-expanded-search,https://images.unsplash.com/photo-1634948441584-6394400ca593,front-yard-side-yard-transition-landscaping-pin-a-102sr.jpg,https://frontyardaura.com/pins/front-yard-side-yard-transition-landscaping-pin-a-102sr.jpg,1000,1500
front-yard-side-yard-transition-landscaping-b,front-yard-side-yard-transition-landscaping,Front Yard to Side Yard Transition Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1695579238756-0cf65c6fba2a,photo 1695579238756 0cf65c6fba2a,unsplash-expanded-search,https://images.unsplash.com/photo-1695579238756-0cf65c6fba2a,front-yard-side-yard-transition-landscaping-pin-b-zst5z.jpg,https://frontyardaura.com/pins/front-yard-side-yard-transition-landscaping-pin-b-zst5z.jpg,1000,1500
front-yard-side-yard-transition-landscaping-c,front-yard-side-yard-transition-landscaping,Front Yard to Side Yard Transition Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1579847641231-9ae55c6cadc3,photo 1579847641231 9ae55c6cadc3,unsplash-expanded-search,https://images.unsplash.com/photo-1579847641231-9ae55c6cadc3,front-yard-side-yard-transition-landscaping-pin-c-zitka.jpg,https://frontyardaura.com/pins/front-yard-side-yard-transition-landscaping-pin-c-zitka.jpg,1000,1500
front-yard-slate-chip-landscaping-ideas-a,front-yard-slate-chip-landscaping-ideas,Front Yard Slate Chip Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1722939134492-91d689ac9c0d,photo 1722939134492 91d689ac9c0d,unsplash-expanded-search,https://images.unsplash.com/photo-1722939134492-91d689ac9c0d,front-yard-slate-chip-landscaping-ideas-pin-a-qmdfv.jpg,https://frontyardaura.com/pins/front-yard-slate-chip-landscaping-ideas-pin-a-qmdfv.jpg,1000,1500
front-yard-sloped-landscaping-ideas-with-retaining-walls-a,front-yard-sloped-landscaping-ideas-with-retaining-walls,Front Yard Sloped Landscaping Ideas With Retaining Walls,approved,no,missing_visible_front_yard,rock-landscaping,"Rocks, boulders, or gravel visible",90,unsplash:photo-1675583095333-56a7a3ccdcca,photo 1675583095333 56a7a3ccdcca,unsplash-search,https://images.unsplash.com/photo-1675583095333-56a7a3ccdcca,front-yard-sloped-landscaping-ideas-with-retaining-walls-pin-a-1tial.jpg,https://frontyardaura.com/pins/front-yard-sloped-landscaping-ideas-with-retaining-walls-pin-a-1tial.jpg,1000,1500
front-yard-stepping-stone-walkway-ideas-a,front-yard-stepping-stone-walkway-ideas,Front Yard Stepping Stone Walkway Ideas,approved,no,missing_visible_house_exterior,rock-landscaping,"Rocks, boulders, or gravel visible",88,unsplash:photo-1751286621462-fa5e98c197b6,photo 1751286621462 fa5e98c197b6,unsplash-search,https://images.unsplash.com/photo-1751286621462-fa5e98c197b6,front-yard-stepping-stone-walkway-ideas-pin-a-12ikq.jpg,https://frontyardaura.com/pins/front-yard-stepping-stone-walkway-ideas-pin-a-12ikq.jpg,1000,1500
front-yard-stepping-stone-walkway-ideas-b,front-yard-stepping-stone-walkway-ideas,Front Yard Stepping Stone Walkway Ideas,approved,no,missing_visible_house_exterior,rock-landscaping,"Rocks, boulders, or gravel visible",82,unsplash:photo-1778169288447-9224c938d7e3,photo 1778169288447 9224c938d7e3,unsplash-search,https://images.unsplash.com/photo-1778169288447-9224c938d7e3,front-yard-stepping-stone-walkway-ideas-pin-b-11olx.jpg,https://frontyardaura.com/pins/front-yard-stepping-stone-walkway-ideas-pin-b-11olx.jpg,1000,1500
front-yard-stepping-stone-walkway-ideas-c,front-yard-stepping-stone-walkway-ideas,Front Yard Stepping Stone Walkway Ideas,approved,no,missing_visible_house_exterior,rock-landscaping,"Rocks, boulders, or gravel visible",82,unsplash:photo-1747550239103-0808fe12d7a0,photo 1747550239103 0808fe12d7a0,unsplash-search,https://images.unsplash.com/photo-1747550239103-0808fe12d7a0,front-yard-stepping-stone-walkway-ideas-pin-c-11ylj.jpg,https://frontyardaura.com/pins/front-yard-stepping-stone-walkway-ideas-pin-c-11ylj.jpg,1000,1500
front-yard-stone-steps-landscaping-ideas-a,front-yard-stone-steps-landscaping-ideas,Front Yard Stone Steps Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1761591672057-af857fb2e7a1,photo 1761591672057 af857fb2e7a1,unsplash-expanded-search,https://images.unsplash.com/photo-1761591672057-af857fb2e7a1,front-yard-stone-steps-landscaping-ideas-pin-a-1wqsy.jpg,https://frontyardaura.com/pins/front-yard-stone-steps-landscaping-ideas-pin-a-1wqsy.jpg,1000,1500
front-yard-symmetry-landscaping-ideas-a,front-yard-symmetry-landscaping-ideas,Front Yard Symmetry Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1780336507709-5c6264308242,photo 1780336507709 5c6264308242,unsplash-expanded-search,https://images.unsplash.com/photo-1780336507709-5c6264308242,front-yard-symmetry-landscaping-ideas-pin-a-ygobg.jpg,https://frontyardaura.com/pins/front-yard-symmetry-landscaping-ideas-pin-a-ygobg.jpg,1000,1500
front-yard-symmetry-landscaping-ideas-b,front-yard-symmetry-landscaping-ideas,Front Yard Symmetry Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1744037102266-a15e7f4dfaac,photo 1744037102266 a15e7f4dfaac,unsplash-expanded-search,https://images.unsplash.com/photo-1744037102266-a15e7f4dfaac,front-yard-symmetry-landscaping-ideas-pin-b-yqnx5.jpg,https://frontyardaura.com/pins/front-yard-symmetry-landscaping-ideas-pin-b-yqnx5.jpg,1000,1500
front-yard-symmetry-landscaping-ideas-c,front-yard-symmetry-landscaping-ideas,Front Yard Symmetry Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1619103656074-24a3b09f5225,photo 1619103656074 24a3b09f5225,unsplash-expanded-search,https://images.unsplash.com/photo-1619103656074-24a3b09f5225,front-yard-symmetry-landscaping-ideas-pin-c-z0niu.jpg,https://frontyardaura.com/pins/front-yard-symmetry-landscaping-ideas-pin-c-z0niu.jpg,1000,1500
front-yard-tree-ideas-for-curb-appeal-and-shade-a,front-yard-tree-ideas-for-curb-appeal-and-shade,Front Yard Tree Ideas for Curb Appeal and Shade,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1745601690116-e302d4bb4732,photo 1745601690116 e302d4bb4732,unsplash-expanded-search,https://images.unsplash.com/photo-1745601690116-e302d4bb4732,front-yard-tree-ideas-for-curb-appeal-and-shade-pin-a-1o285.jpg,https://frontyardaura.com/pins/front-yard-tree-ideas-for-curb-appeal-and-shade-pin-a-1o285.jpg,1000,1500
front-yard-tree-ideas-for-curb-appeal-and-shade-b,front-yard-tree-ideas-for-curb-appeal-and-shade,Front Yard Tree Ideas for Curb Appeal and Shade,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1673192053014-9b2dbb4fbe8f,photo 1673192053014 9b2dbb4fbe8f,unsplash-expanded-search,https://images.unsplash.com/photo-1673192053014-9b2dbb4fbe8f,front-yard-tree-ideas-for-curb-appeal-and-shade-pin-b-1n89c.jpg,https://frontyardaura.com/pins/front-yard-tree-ideas-for-curb-appeal-and-shade-pin-b-1n89c.jpg,1000,1500
front-yard-tree-ideas-for-curb-appeal-and-shade-c,front-yard-tree-ideas-for-curb-appeal-and-shade,Front Yard Tree Ideas for Curb Appeal and Shade,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1534706931367-6263e604581f,photo 1534706931367 6263e604581f,unsplash-expanded-search,https://images.unsplash.com/photo-1534706931367-6263e604581f,front-yard-tree-ideas-for-curb-appeal-and-shade-pin-c-1ni8y.jpg,https://frontyardaura.com/pins/front-yard-tree-ideas-for-curb-appeal-and-shade-pin-c-1ni8y.jpg,1000,1500
front-yard-tulip-bed-ideas-a,front-yard-tulip-bed-ideas,Front Yard Tulip Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1750892250168-c54123f59c52,photo 1750892250168 c54123f59c52,unsplash-expanded-search,https://images.unsplash.com/photo-1750892250168-c54123f59c52,front-yard-tulip-bed-ideas-pin-a-oza8f.jpg,https://frontyardaura.com/pins/front-yard-tulip-bed-ideas-pin-a-oza8f.jpg,1000,1500
front-yard-tulip-bed-ideas-b,front-yard-tulip-bed-ideas,Front Yard Tulip Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1689245774710-8d43db8cbe71,photo 1689245774710 8d43db8cbe71,unsplash-expanded-search,https://images.unsplash.com/photo-1689245774710-8d43db8cbe71,front-yard-tulip-bed-ideas-pin-b-pt91i.jpg,https://frontyardaura.com/pins/front-yard-tulip-bed-ideas-pin-b-pt91i.jpg,1000,1500
front-yard-tulip-bed-ideas-c,front-yard-tulip-bed-ideas,Front Yard Tulip Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1736831336812-62ad0d93f372,photo 1736831336812 62ad0d93f372,unsplash-expanded-search,https://images.unsplash.com/photo-1736831336812-62ad0d93f372,front-yard-tulip-bed-ideas-pin-c-pj9ft.jpg,https://frontyardaura.com/pins/front-yard-tulip-bed-ideas-pin-c-pj9ft.jpg,1000,1500
front-yard-white-flower-landscaping-ideas-a,front-yard-white-flower-landscaping-ideas,Front Yard White Flower Landscaping Ideas for Elegant Curb Appeal,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1533749968753-1a9994823766,photo 1533749968753 1a9994823766,unsplash-expanded-search,https://images.unsplash.com/photo-1533749968753-1a9994823766,front-yard-white-flower-landscaping-ideas-pin-a-1uikr.jpg,https://frontyardaura.com/pins/front-yard-white-flower-landscaping-ideas-pin-a-1uikr.jpg,1000,1500
front-yard-white-flower-landscaping-ideas-b,front-yard-white-flower-landscaping-ideas,Front Yard White Flower Landscaping Ideas for Elegant Curb Appeal,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1777665625718-58107beef36b,photo 1777665625718 58107beef36b,unsplash-expanded-search,https://images.unsplash.com/photo-1777665625718-58107beef36b,front-yard-white-flower-landscaping-ideas-pin-b-1u8l5.jpg,https://frontyardaura.com/pins/front-yard-white-flower-landscaping-ideas-pin-b-1u8l5.jpg,1000,1500
front-yard-white-flower-landscaping-ideas-c,front-yard-white-flower-landscaping-ideas,Front Yard White Flower Landscaping Ideas for Elegant Curb Appeal,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1646568556144-ebbfb3722f69,photo 1646568556144 ebbfb3722f69,unsplash-expanded-search,https://images.unsplash.com/photo-1646568556144-ebbfb3722f69,front-yard-white-flower-landscaping-ideas-pin-c-1tylj.jpg,https://frontyardaura.com/pins/front-yard-white-flower-landscaping-ideas-pin-c-1tylj.jpg,1000,1500
